location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-14T04:00:00+00:00,2024-02-14T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T05:00:00+00:00,2024-02-14T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T07:00:00+00:00,2024-02-14T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T08:00:00+00:00,2024-02-14T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T09:00:00+00:00,2024-02-14T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T10:00:00+00:00,2024-02-14T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T11:00:00+00:00,2024-02-14T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T12:00:00+00:00,2024-02-14T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T13:00:00+00:00,2024-02-14T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T14:00:00+00:00,2024-02-14T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-14T17:00:00+00:00,2024-02-14T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-14T18:00:00+00:00,2024-02-14T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-14T19:00:00+00:00,2024-02-14T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T20:00:00+00:00,2024-02-14T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T21:00:00+00:00,2024-02-15T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-14T22:00:00+00:00,2024-02-15T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T00:00:00+00:00,2024-02-15T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T01:00:00+00:00,2024-02-15T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T03:00:00+00:00,2024-02-15T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-15T05:00:00+00:00,2024-02-15T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T06:00:00+00:00,2024-02-15T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T08:00:00+00:00,2024-02-15T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T09:00:00+00:00,2024-02-15T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T11:00:00+00:00,2024-02-15T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T12:00:00+00:00,2024-02-15T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T13:00:00+00:00,2024-02-15T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T14:00:00+00:00,2024-02-15T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T15:00:00+00:00,2024-02-15T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T16:00:00+00:00,2024-02-15T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T17:00:00+00:00,2024-02-15T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-15T19:00:00+00:00,2024-02-15T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-15T20:00:00+00:00,2024-02-15T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-15T21:00:00+00:00,2024-02-16T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T22:00:00+00:00,2024-02-16T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-15T23:00:00+00:00,2024-02-16T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T01:00:00+00:00,2024-02-16T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-16T02:00:00+00:00,2024-02-16T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T03:00:00+00:00,2024-02-16T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T04:00:00+00:00,2024-02-16T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T05:00:00+00:00,2024-02-16T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T06:00:00+00:00,2024-02-16T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T08:00:00+00:00,2024-02-16T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T09:00:00+00:00,2024-02-16T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T10:00:00+00:00,2024-02-16T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T11:00:00+00:00,2024-02-16T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T12:00:00+00:00,2024-02-16T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T13:00:00+00:00,2024-02-16T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T14:00:00+00:00,2024-02-16T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T16:00:00+00:00,2024-02-16T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-16T17:00:00+00:00,2024-02-16T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-16T18:00:00+00:00,2024-02-16T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T19:00:00+00:00,2024-02-16T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-16T20:00:00+00:00,2024-02-16T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-16T21:00:00+00:00,2024-02-17T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T22:00:00+00:00,2024-02-17T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-16T23:00:00+00:00,2024-02-17T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T00:00:00+00:00,2024-02-17T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T01:00:00+00:00,2024-02-17T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T03:00:00+00:00,2024-02-17T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T04:00:00+00:00,2024-02-17T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T05:00:00+00:00,2024-02-17T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T06:00:00+00:00,2024-02-17T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T07:00:00+00:00,2024-02-17T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-17T08:00:00+00:00,2024-02-17T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-17T09:00:00+00:00,2024-02-17T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-17T10:00:00+00:00,2024-02-17T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-17T11:00:00+00:00,2024-02-17T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T12:00:00+00:00,2024-02-17T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T13:00:00+00:00,2024-02-17T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T14:00:00+00:00,2024-02-17T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T15:00:00+00:00,2024-02-17T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T16:00:00+00:00,2024-02-17T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T17:00:00+00:00,2024-02-17T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T18:00:00+00:00,2024-02-17T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T20:00:00+00:00,2024-02-17T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-17T21:00:00+00:00,2024-02-18T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-17T22:00:00+00:00,2024-02-18T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T00:00:00+00:00,2024-02-18T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T01:00:00+00:00,2024-02-18T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T02:00:00+00:00,2024-02-18T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T04:00:00+00:00,2024-02-18T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-18T05:00:00+00:00,2024-02-18T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T08:00:00+00:00,2024-02-18T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T09:00:00+00:00,2024-02-18T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T10:00:00+00:00,2024-02-18T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T11:00:00+00:00,2024-02-18T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-18T14:00:00+00:00,2024-02-18T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T15:00:00+00:00,2024-02-18T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T16:00:00+00:00,2024-02-18T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T17:00:00+00:00,2024-02-18T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T18:00:00+00:00,2024-02-18T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T19:00:00+00:00,2024-02-18T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T20:00:00+00:00,2024-02-18T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T22:00:00+00:00,2024-02-19T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-18T23:00:00+00:00,2024-02-19T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T00:00:00+00:00,2024-02-19T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T01:00:00+00:00,2024-02-19T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T02:00:00+00:00,2024-02-19T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T03:00:00+00:00,2024-02-19T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T04:00:00+00:00,2024-02-19T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T05:00:00+00:00,2024-02-19T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T06:00:00+00:00,2024-02-19T09:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T07:00:00+00:00,2024-02-19T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T08:00:00+00:00,2024-02-19T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T09:00:00+00:00,2024-02-19T12:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T10:00:00+00:00,2024-02-19T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T11:00:00+00:00,2024-02-19T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T12:00:00+00:00,2024-02-19T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T13:00:00+00:00,2024-02-19T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T14:00:00+00:00,2024-02-19T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T15:00:00+00:00,2024-02-19T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T16:00:00+00:00,2024-02-19T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,30.0,c,2024-02-19T17:00:00+00:00,2024-02-19T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,30.0,c,2024-02-19T18:00:00+00:00,2024-02-19T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T19:00:00+00:00,2024-02-19T22:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T20:00:00+00:00,2024-02-19T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T21:00:00+00:00,2024-02-20T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-19T22:00:00+00:00,2024-02-20T01:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-19T23:00:00+00:00,2024-02-20T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-20T00:00:00+00:00,2024-02-20T03:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-20T01:00:00+00:00,2024-02-20T04:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-20T03:00:00+00:00,2024-02-20T06:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,29.0,c,2024-02-20T04:00:00+00:00,2024-02-20T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
